severity,category,check,file,line,element,measure_n,staff_n,layer_n,xml_id,message,expected,actual,context
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19294,layer,147.0,3.0,,bxlsmdo,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19325,layer,147.0,4.0,,t4i0rqq,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19338,layer,147.0,4.0,,c1my32ls,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19354,layer,147.0,5.0,,k1g0cgjx,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19505,layer,149.0,1.0,,v1kk2bgn,Layer is overfull against the active meter.,12.0,17,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19536,layer,149.0,2.0,,kq0z873,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19563,layer,149.0,3.0,,v5qe8p5,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19581,layer,149.0,4.0,,z1wqolr5,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19594,layer,149.0,5.0,,kroh2j3,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19756,layer,151.0,1.0,,ejfocm,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19774,layer,151.0,2.0,,t8gxh75,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19797,layer,151.0,3.0,,r1iv9uvq,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19857,layer,151.0,4.0,,cwkbspa,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19871,layer,151.0,4.0,,nlny4hw,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19892,layer,151.0,5.0,,a1k5b365,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19919,layer,152.0,1.0,,bw87pec,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19934,layer,152.0,2.0,,x11j5kax,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19965,layer,152.0,3.0,,q7n0p4s,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,20016,layer,152.0,4.0,,ao9zjk0,Layer is overfull against the active meter.,12.0,20,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,20029,layer,152.0,4.0,,gp814px,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,20046,layer,152.0,5.0,,u1k7bah0,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,20068,layer,153.0,1.0,,vv9w7oz,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,20086,layer,153.0,2.0,,f1oyr8l3,Layer is overfull against the active meter.,12.0,22,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,20112,layer,153.0,3.0,,m1vldygp,Layer is overfull against the active meter.,12.0,17,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,20162,layer,153.0,4.0,,p6kyxha,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,20177,layer,153.0,4.0,,asv129m,Layer is overfull against the active meter.,12.0,16,
warning,rhythm,layer_duration_overfull,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,20193,layer,153.0,5.0,,m1pnv3tp,Layer is overfull against the active meter.,12.0,16,
info,instrumentation,generic_staff_label,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,218,label,,1.0,,r1ff39sd,Staff label looks like generated system text rather than an editorial instrument name.,,System 1,
info,instrumentation,generic_staff_abbr,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,219,labelAbbr,,1.0,,t1ohni34,Staff abbreviation looks generated and should be checked for edition consistency.,,Prt1,
info,instrumentation,generic_staff_label,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,226,label,,2.0,,m1b8hjd2,Staff label looks like generated system text rather than an editorial instrument name.,,System 2,
info,instrumentation,generic_staff_abbr,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,227,labelAbbr,,2.0,,o10yhndi,Staff abbreviation looks generated and should be checked for edition consistency.,,Prt2,
info,instrumentation,generic_staff_label,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,234,label,,3.0,,p1hfvxj1,Staff label looks like generated system text rather than an editorial instrument name.,,System 3,
info,instrumentation,generic_staff_abbr,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,235,labelAbbr,,3.0,,rujdpty,Staff abbreviation looks generated and should be checked for edition consistency.,,Prt3,
info,instrumentation,generic_staff_abbr,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,246,labelAbbr,,4.0,,,Staff abbreviation looks generated and should be checked for edition consistency.,,Prt4,
info,instrumentation,generic_staff_label,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,246,label,,4.0,,,Staff label looks like generated system text rather than an editorial instrument name.,,System 4,
info,instrumentation,generic_staff_abbr,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,253,labelAbbr,,5.0,,,Staff abbreviation looks generated and should be checked for edition consistency.,,Prt4,
info,instrumentation,generic_staff_label,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,253,label,,5.0,,,Staff label looks like generated system text rather than an editorial instrument name.,,System 4,
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,,,,,,,Unsupported '<note>' within <staff>,,,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,8688,chord,58,4,2,m1o34dca,Chord 'm1o34dca' has no child note - a default note is added,,m1o34dca,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,6087,slur,45,2,,sjb70qz2,"Time spanning element 'slur' with @xml:id 'sjb70qz2', @startid '#h8qxism', and @endid '#' could not be matched.",,sjb70qz2,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,6088,slur,45,2,,s0wk09i1,"Time spanning element 'slur' with @xml:id 's0wk09i1', @startid '#h8qxism', and @endid '#' could not be matched.",,s0wk09i1,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,,,,,,,1 time pointing element(s) could not be matched in measure qte0495,,,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,4626,clef,34,2,1,cte1iak2,The cross staff reference '2' for element 'cte1iak2' seems to be identical to the parent staff,,cte1iak2,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,6023,clef,45,2,1,chtq3ux2,The cross staff reference '2' for element 'chtq3ux2' seems to be identical to the parent staff,,chtq3ux2,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,10241,clef,67,2,1,c41e6bn2,The cross staff reference '2' for element 'c41e6bn2' seems to be identical to the parent staff,,c41e6bn2,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,17205,clef,130,2,1,cdv2ocs2,The cross staff reference '2' for element 'cdv2ocs2' seems to be identical to the parent staff,,cdv2ocs2,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,10586,note,69,4,2,mxydx93,"Insufficient space to draw mixed beam, starting at 'mxydx93'. Drawing 'above' instead.",,mxydx93,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,12095,note,88,1,1,a1w5vtjm,"Insufficient space to draw mixed beam, starting at 'a1w5vtjm'. Drawing 'above' instead.",,a1w5vtjm,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,12110,note,88,2,1,edn9jw1,"Insufficient space to draw mixed beam, starting at 'edn9jw1'. Drawing 'below' instead.",,edn9jw1,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,12293,note,89,1,1,h1dng0t5,"Insufficient space to draw mixed beam, starting at 'h1dng0t5'. Drawing 'above' instead.",,h1dng0t5,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,12466,note,90,1,1,f5xmw7d,"Insufficient space to draw mixed beam, starting at 'f5xmw7d'. Drawing 'below' instead.",,f5xmw7d,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,12814,note,92,2,1,dzdqi09,"Insufficient space to draw mixed beam, starting at 'dzdqi09'. Drawing 'above' instead.",,dzdqi09,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,12990,note,93,2,1,d1chpdcf,"Insufficient space to draw mixed beam, starting at 'd1chpdcf'. Drawing 'above' instead.",,d1chpdcf,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,13231,note,95,1,1,esg2rvx,"Insufficient space to draw mixed beam, starting at 'esg2rvx'. Drawing 'below' instead.",,esg2rvx,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,13251,note,95,1,1,rn23xeq,"Insufficient space to draw mixed beam, starting at 'rn23xeq'. Drawing 'below' instead.",,rn23xeq,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,13338,note,96,1,1,r18nz45e,"Insufficient space to draw mixed beam, starting at 'r18nz45e'. Drawing 'below' instead.",,r18nz45e,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,13750,note,99,1,1,jin0575,"Insufficient space to draw mixed beam, starting at 'jin0575'. Drawing 'below' instead.",,jin0575,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,13770,note,99,1,1,wo6tii0,"Insufficient space to draw mixed beam, starting at 'wo6tii0'. Drawing 'below' instead.",,wo6tii0,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,13869,note,100,1,1,w1deg9r5,"Insufficient space to draw mixed beam, starting at 'w1deg9r5'. Drawing 'below' instead.",,w1deg9r5,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,13889,note,100,1,1,jtntp5i,"Insufficient space to draw mixed beam, starting at 'jtntp5i'. Drawing 'below' instead.",,jtntp5i,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,14028,note,101,1,1,imbiaof,"Insufficient space to draw mixed beam, starting at 'imbiaof'. Drawing 'above' instead.",,imbiaof,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,14039,note,101,1,1,pzrza63,"Insufficient space to draw mixed beam, starting at 'pzrza63'. Drawing 'above' instead.",,pzrza63,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,15584,note,116,5,5,i1mfxkb2,"Insufficient space to draw mixed beam, starting at 'i1mfxkb2'. Drawing 'below' instead.",,i1mfxkb2,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,15595,note,116,5,6,pivds91,"Insufficient space to draw mixed beam, starting at 'pivds91'. Drawing 'above' instead.",,pivds91,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,16502,note,124,5,6,f46s3kh,"Insufficient space to draw mixed beam, starting at 'f46s3kh'. Drawing 'above' instead.",,f46s3kh,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,16612,note,125,4,2,nm28oxa,"Insufficient space to draw mixed beam, starting at 'nm28oxa'. Drawing 'above' instead.",,nm28oxa,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,17563,note,133,1,1,p6g7bws,"Insufficient space to draw mixed beam, starting at 'p6g7bws'. Drawing 'below' instead.",,p6g7bws,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,17569,note,133,1,1,v17b57xw,"Insufficient space to draw mixed beam, starting at 'v17b57xw'. Drawing 'above' instead.",,v17b57xw,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,18500,note,140,5,6,dtcz6u1,"Insufficient space to draw mixed beam, starting at 'dtcz6u1'. Drawing 'above' instead.",,dtcz6u1,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,19348,note,147,4,2,i1huzoym,"Insufficient space to draw mixed beam, starting at 'i1huzoym'. Drawing 'above' instead.",,i1huzoym,load/render
warning,verovio,verovio_log,11_buxtehude_sonatas_final/buxtehude_op1_02_sonata_g_major_corr.mei,4497,note,33,2,1,p10vim76,"Insufficient space to draw mixed beam, starting at 'p10vim76'. Drawing 'above' instead.",,p10vim76,load/render
